Date,code,Value
2023-01-01,993,7.635912504360389
2023-02-01,993,8.408975862961263
2023-03-01,993,3.0502117846552053
2023-04-01,993,7.654577530561534
2023-05-01,993,8.889408423821799
2023-06-01,993,-1.713166542953652
2023-07-01,993,4.743380751907449
2023-08-01,993,6.591791822072162
2023-09-01,993,5.282213903134376
2023-10-01,993,-0.8454086063537867
2023-11-01,993,-3.118980545029824
2023-12-01,993,37.07176933541447
2023-01-01,876,10.301972611747491
2023-02-01,876,-1.1955700381538694
2023-03-01,876,-4.81411835496584
2023-04-01,876,5.9824200206137155
2023-05-01,876,93.7140993005102
2023-06-01,876,0.8918661174920661
2023-07-01,876,9.266165891854879
2023-08-01,876,7.54876098275971
2023-09-01,876,5.972721469178626
2023-10-01,876,4.191850793851709
2023-11-01,876,-0.6323523408053835
2023-12-01,876,8.83989051513616
2023-01-01,934,29.75086545774537
2023-02-01,934,50.041670496183905
2023-03-01,934,11.593572786256534
2023-04-01,934,4.672675029130325
2023-05-01,934,12.2644094467496
2023-06-01,934,8.506114580745992
2023-07-01,934,29.135245763168722
2023-08-01,934,9.836996470764134
2023-09-01,934,4.319006738284596
2023-10-01,934,1.180645702616078
2023-11-01,934,25.42704926825217
2023-12-01,934,18.61661750726416
2023-01-01,123,8.595606740218212
2023-02-01,123,9.939477871840186
2023-03-01,123,3.907873513669754
2023-04-01,123,7.005029354332761
2023-05-01,123,0.43592946496858476
2023-06-01,123,-1.2858642428222349
2023-07-01,123,-3.6071406613232613
2023-08-01,123,-1.304125969692624
2023-09-01,123,5.035168373761347
2023-10-01,123,7.055330801019004
2023-11-01,123,-3.683419333212834
2023-12-01,123,36.65201416097148
2023-01-01,23,9.089821559448485
2023-02-01,23,6.593590237409852
2023-03-01,23,3.7153877417887706
2023-04-01,23,-2.646547585341022
2023-05-01,23,101.1122624014979
2023-06-01,23,7.875381682684541
2023-07-01,23,1.9728070732170364
2023-08-01,23,-0.6897886225450378
2023-09-01,23,6.021193576748042
2023-10-01,23,-2.205086645962445
2023-11-01,23,6.483267905907493
2023-12-01,23,9.277544043619233
2023-01-01,9134,30.862944638625038
2023-02-01,9134,59.24187138302966
2023-03-01,9134,10.961553591406851
2023-04-01,9134,11.497919445370995
2023-05-01,9134,4.095363509724728
2023-06-01,9134,8.198378171343796
2023-07-01,9134,37.83089186288227
2023-08-01,9134,9.925389280708906
2023-09-01,9134,3.3121967016115432
2023-10-01,9134,8.931439602439355
2023-11-01,9134,17.97913280037662
2023-12-01,9134,26.587434908227294
2023-01-01,12,0.1467261424621249
2023-02-01,12,0.5399701510936055
2023-03-01,12,11.789179692902223
2023-04-01,12,-1.074615207641597
2023-05-01,12,0.6382807927618148
2023-06-01,12,5.221334310292598
2023-07-01,12,3.5345129513511875
2023-08-01,12,7.022362915642915
2023-09-01,12,-2.7381423633483832
2023-10-01,12,-0.3721141832866217
2023-11-01,12,3.103560956167142
2023-12-01,12,36.653229535934216
2023-01-01,76,9.5227412943415
2023-02-01,76,6.291110806949443
2023-03-01,76,-4.73132117090015
2023-04-01,76,5.7507848192474285
2023-05-01,76,100.21515880267813
2023-06-01,76,0.5740857649401168
2023-07-01,76,1.4244774860516003
2023-08-01,76,6.8854875680238115
2023-09-01,76,5.574618156045474
2023-10-01,76,5.169357673951922
2023-11-01,76,6.462058358209823
2023-12-01,76,9.749038017564517
2023-01-01,121,38.95377568353232
2023-02-01,121,50.284947925043056
2023-03-01,121,11.825126501541469
2023-04-01,121,4.288902655239109
2023-05-01,121,4.666934997205483
2023-06-01,121,8.569855358113688
2023-07-01,121,38.31544250723109
2023-08-01,121,1.241359219434731
2023-09-01,121,3.0667589446991164
2023-10-01,121,1.3210228663299208
2023-11-01,121,18.915856049204585
2023-12-01,121,25.850292128724163
2023-01-01,765,7.571995281216713
2023-02-01,765,0.9316919389394913
2023-03-01,765,11.939288599274485
2023-04-01,765,-0.08469875309878194
2023-05-01,765,7.996994309862172
2023-06-01,765,5.291259773057664
2023-07-01,765,-3.4623422148547767
2023-08-01,765,-1.1789251794617428
2023-09-01,765,5.604902702757864
2023-10-01,765,6.327396924235865
2023-11-01,765,-3.0355793467875367
2023-12-01,765,36.08745121596979
2023-01-01,33,10.011779044394588
2023-02-01,33,6.9403821085141
2023-03-01,33,-3.8233753666763883
2023-04-01,33,-1.7838435873097214
2023-05-01,33,92.00391273126255
2023-06-01,33,-0.9009493852987474
2023-07-01,33,9.422948533736184
2023-08-01,33,-0.9742602108912664
2023-09-01,33,-2.38066552234803
2023-10-01,33,-3.108044559609846
2023-11-01,33,7.681002865964956
2023-12-01,33,0.5526415874598376
2023-01-01,9124,38.97916271011736
2023-02-01,9124,50.00620404801949
2023-03-01,9124,10.961811260328648
2023-04-01,9124,11.201617833482473
2023-05-01,9124,12.5341829615854
2023-06-01,9124,16.78208425368628
2023-07-01,9124,37.80848195235976
2023-08-01,9124,8.445741057168696
2023-09-01,9124,-4.00708567322813
2023-10-01,9124,0.22314841394873142
2023-11-01,9124,17.544449317248773
2023-12-01,9124,18.89956216856737
